::1 - - [16/Sep/2024:15:30:55 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:55 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:55 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:56 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:57 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:15 +0400] "GET / HTTP/1.1" 200 758 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:16 +0400] "GET /CSS/style.css HTTP/1.1" 200 837 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:16 +0400] "GET /favicon.ico HTTP/1.1" 404 455 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:19 +0400] "GET /index.php HTTP/1.1" 200 758 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:20 +0400] "GET /products.php HTTP/1.1" 200 616 "https://bd51-5-134-54-101.ngrok-free.app/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:21 +0400] "GET /JS/get-products.js HTTP/1.1" 200 976 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:21 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19117 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:22 +0400] "GET /about-us.php HTTP/1.1" 200 712 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:22 +0400] "GET /login.php HTTP/1.1" 500 185 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
::1 - - [16/Sep/2024:15:31:30 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:32 +0400] "GET / HTTP/1.1" 200 814 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:32 +0400] "GET /CSS/style.css HTTP/1.1" 200 892 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:34 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:37 +0400] "GET /products.php HTTP/1.1" 200 672 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:37 +0400] "GET /JS/get-products.js HTTP/1.1" 200 1031 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
